Datetime,t,Région
2025-04-13 11:30:00+00:00,17.856375,Grand Est
2025-04-13 11:45:00+00:00,17.856375,Grand Est
2025-04-13 12:00:00+00:00,17.856375,Grand Est
2025-04-13 12:15:00+00:00,17.856375,Grand Est
2025-04-13 12:30:00+00:00,17.856375,Grand Est
2025-04-13 12:45:00+00:00,17.856375,Grand Est
2025-04-13 13:00:00+00:00,17.856375,Grand Est
2025-04-13 13:15:00+00:00,17.856375,Grand Est
2025-04-13 13:30:00+00:00,17.856375,Grand Est
2025-04-13 13:45:00+00:00,17.856375,Grand Est
2025-04-13 14:00:00+00:00,17.856375,Grand Est
2025-04-13 14:15:00+00:00,17.856375,Grand Est
2025-04-13 14:30:00+00:00,17.856375,Grand Est
2025-04-13 14:45:00+00:00,17.856375,Grand Est
2025-04-13 15:00:00+00:00,17.856375,Grand Est
2025-04-13 15:15:00+00:00,17.856375,Grand Est
2025-04-13 15:30:00+00:00,17.856375,Grand Est
2025-04-13 15:45:00+00:00,17.856375,Grand Est
2025-04-13 16:00:00+00:00,17.856375,Grand Est
2025-04-13 16:15:00+00:00,17.856375,Grand Est
2025-04-13 16:30:00+00:00,17.856375,Grand Est
2025-04-13 16:45:00+00:00,17.856375,Grand Est
2025-04-13 17:00:00+00:00,17.856375,Grand Est
2025-04-13 17:15:00+00:00,17.856375,Grand Est
2025-04-13 17:30:00+00:00,17.856375,Grand Est
2025-04-13 17:45:00+00:00,17.856375,Grand Est
2025-04-13 18:00:00+00:00,17.856375,Grand Est
2025-04-13 18:15:00+00:00,17.856375,Grand Est
2025-04-13 18:30:00+00:00,17.856375,Grand Est
2025-04-13 18:45:00+00:00,17.856375,Grand Est
2025-04-13 19:00:00+00:00,17.856375,Grand Est
2025-04-13 19:15:00+00:00,17.856375,Grand Est
2025-04-13 19:30:00+00:00,17.856375,Grand Est
2025-04-13 19:45:00+00:00,17.856375,Grand Est
2025-04-13 20:00:00+00:00,17.856375,Grand Est
2025-04-13 20:15:00+00:00,17.856375,Grand Est
2025-04-13 20:30:00+00:00,17.856375,Grand Est
2025-04-13 20:45:00+00:00,17.856375,Grand Est
2025-04-13 21:00:00+00:00,17.856375,Grand Est
2025-04-13 21:15:00+00:00,17.856375,Grand Est
2025-04-13 21:30:00+00:00,17.856375,Grand Est
2025-04-13 21:45:00+00:00,17.856375,Grand Est
2025-04-13 22:00:00+00:00,17.856375,Grand Est
2025-04-13 22:15:00+00:00,17.856375,Grand Est
2025-04-13 22:30:00+00:00,17.856375,Grand Est
2025-04-13 22:45:00+00:00,17.856375,Grand Est
2025-04-13 23:00:00+00:00,17.856375,Grand Est
2025-04-07 00:00:00+00:00,10.581,Bretagne
2025-04-07 00:15:00+00:00,10.43725,Bretagne
2025-04-07 00:30:00+00:00,10.2935,Bretagne
2025-04-07 00:45:00+00:00,10.14975,Bretagne
2025-04-07 01:00:00+00:00,10.006,Bretagne
2025-04-07 01:15:00+00:00,9.8685,Bretagne
2025-04-07 01:30:00+00:00,9.730999,Bretagne
2025-04-07 01:45:00+00:00,9.593499,Bretagne
2025-04-07 02:00:00+00:00,9.455999,Bretagne
2025-04-07 02:15:00+00:00,9.37475,Bretagne
2025-04-07 02:30:00+00:00,9.2935,Bretagne
2025-04-07 02:45:00+00:00,9.21225,Bretagne
2025-04-07 03:00:00+00:00,9.1310005,Bretagne
2025-04-07 03:15:00+00:00,9.0185,Bretagne
2025-04-07 03:30:00+00:00,8.906,Bretagne
2025-04-07 03:45:00+00:00,8.7935,Bretagne
2025-04-07 04:00:00+00:00,8.681,Bretagne
2025-04-07 04:15:00+00:00,8.52475,Bretagne
2025-04-07 04:30:00+00:00,8.3685,Bretagne
2025-04-07 04:45:00+00:00,8.212251,Bretagne
2025-04-07 05:00:00+00:00,8.056001,Bretagne
2025-04-07 05:15:00+00:00,7.9747505,Bretagne
2025-04-07 05:30:00+00:00,7.8935003,Bretagne
2025-04-07 05:45:00+00:00,7.8122506,Bretagne
2025-04-07 06:00:00+00:00,7.7310004,Bretagne
2025-04-07 06:15:00+00:00,8.1310005,Bretagne
2025-04-07 06:30:00+00:00,8.531,Bretagne
2025-04-07 06:45:00+00:00,8.931,Bretagne
2025-04-07 07:00:00+00:00,9.330999,Bretagne
2025-04-07 07:15:00+00:00,10.077874,Bretagne
2025-04-07 07:30:00+00:00,10.824749,Bretagne
2025-04-07 07:45:00+00:00,11.571625,Bretagne
2025-04-07 08:00:00+00:00,12.3185,Bretagne
2025-04-07 08:15:00+00:00,13.01225,Bretagne
2025-04-07 08:30:00+00:00,13.705999,Bretagne
2025-04-07 08:45:00+00:00,14.39975,Bretagne
2025-04-07 09:00:00+00:00,15.0935,Bretagne
2025-04-07 09:15:00+00:00,15.6622505,Bretagne
2025-04-07 09:30:00+00:00,16.230999,Bretagne
2025-04-07 09:45:00+00:00,16.79975,Bretagne
2025-04-07 10:00:00+00:00,17.3685,Bretagne
2025-04-07 10:15:00+00:00,17.790375,Bretagne
2025-04-07 10:30:00+00:00,18.21225,Bretagne
2025-04-07 10:45:00+00:00,18.634125,Bretagne
2025-04-07 11:00:00+00:00,19.056,Bretagne
2025-04-07 11:15:00+00:00,19.324749,Bretagne
2025-04-07 11:30:00+00:00,19.5935,Bretagne
2025-04-07 11:45:00+00:00,19.862251,Bretagne
2025-04-07 12:00:00+00:00,20.131,Bretagne
2025-04-07 12:15:00+00:00,20.321625,Bretagne
2025-04-07 12:30:00+00:00,20.512249,Bretagne
2025-04-07 12:45:00+00:00,20.702875,Bretagne
2025-04-07 13:00:00+00:00,20.8935,Bretagne
2025-04-07 13:15:00+00:00,21.012249,Bretagne
2025-04-07 13:30:00+00:00,21.131,Bretagne
2025-04-07 13:45:00+00:00,21.24975,Bretagne
2025-04-07 14:00:00+00:00,21.3685,Bretagne
2025-04-07 14:15:00+00:00,21.36225,Bretagne
2025-04-07 14:30:00+00:00,21.355999,Bretagne
2025-04-07 14:45:00+00:00,21.34975,Bretagne
2025-04-07 15:00:00+00:00,21.3435,Bretagne
2025-04-07 15:15:00+00:00,21.21225,Bretagne
2025-04-07 15:30:00+00:00,21.081001,Bretagne
2025-04-07 15:45:00+00:00,20.94975,Bretagne
2025-04-07 16:00:00+00:00,20.8185,Bretagne
2025-04-07 16:15:00+00:00,20.584126,Bretagne
2025-04-07 16:30:00+00:00,20.34975,Bretagne
2025-04-07 16:45:00+00:00,20.115376,Bretagne
2025-04-07 17:00:00+00:00,19.881,Bretagne
2025-04-07 17:15:00+00:00,19.424751,Bretagne
2025-04-07 17:30:00+00:00,18.9685,Bretagne
2025-04-07 17:45:00+00:00,18.512249,Bretagne
2025-04-07 18:00:00+00:00,18.056,Bretagne
2025-04-07 18:15:00+00:00,17.596624,Bretagne
2025-04-07 18:30:00+00:00,17.137249,Bretagne
2025-04-07 18:45:00+00:00,16.677876,Bretagne
2025-04-07 19:00:00+00:00,16.2185,Bretagne
2025-04-07 19:15:00+00:00,15.94975,Bretagne
2025-04-07 19:30:00+00:00,15.681,Bretagne
2025-04-07 19:45:00+00:00,15.4122505,Bretagne
2025-04-07 20:00:00+00:00,15.1435,Bretagne
2025-04-07 20:15:00+00:00,14.8685,Bretagne
2025-04-07 20:30:00+00:00,14.5935,Bretagne
2025-04-07 20:45:00+00:00,14.3185005,Bretagne
2025-04-07 21:00:00+00:00,14.0435,Bretagne
2025-04-07 21:15:00+00:00,13.765375,Bretagne
2025-04-07 21:30:00+00:00,13.487249,Bretagne
2025-04-07 21:45:00+00:00,13.209125,Bretagne
2025-04-07 22:00:00+00:00,12.931,Bretagne
2025-04-07 22:15:00+00:00,12.68725,Bretagne
2025-04-07 22:30:00+00:00,12.4435,Bretagne
2025-04-07 22:45:00+00:00,12.199749,Bretagne
2025-04-07 23:00:00+00:00,11.955999,Bretagne
2025-04-07 23:15:00+00:00,11.730999,Bretagne
2025-04-07 23:30:00+00:00,11.506,Bretagne
2025-04-07 23:45:00+00:00,11.281,Bretagne
2025-04-08 00:00:00+00:00,11.056,Bretagne
2025-04-08 00:15:00+00:00,10.840375,Bretagne
2025-04-08 00:30:00+00:00,10.62475,Bretagne
2025-04-08 00:45:00+00:00,10.409124,Bretagne
2025-04-08 01:00:00+00:00,10.1935,Bretagne
2025-04-08 01:15:00+00:00,10.03725,Bretagne
2025-04-08 01:30:00+00:00,9.881,Bretagne
2025-04-08 01:45:00+00:00,9.72475,Bretagne
2025-04-08 02:00:00+00:00,9.5685,Bretagne
2025-04-08 02:15:00+00:00,9.409124,Bretagne
2025-04-08 02:30:00+00:00,9.24975,Bretagne
2025-04-08 02:45:00+00:00,9.090375,Bretagne
2025-04-08 03:00:00+00:00,8.931,Bretagne
2025-04-08 03:15:00+00:00,8.84975,Bretagne
2025-04-08 03:30:00+00:00,8.768499,Bretagne
2025-04-08 03:45:00+00:00,8.68725,Bretagne
2025-04-08 04:00:00+00:00,8.606,Bretagne
2025-04-08 04:15:00+00:00,8.4747505,Bretagne
2025-04-08 04:30:00+00:00,8.3435,Bretagne
2025-04-08 04:45:00+00:00,8.21225,Bretagne
2025-04-08 05:00:00+00:00,8.081,Bretagne
2025-04-08 05:15:00+00:00,7.9935,Bretagne
2025-04-08 05:30:00+00:00,7.906,Bretagne
2025-04-08 05:45:00+00:00,7.8185,Bretagne
2025-04-08 06:00:00+00:00,7.731,Bretagne
2025-04-08 06:15:00+00:00,8.205999,Bretagne
2025-04-08 06:30:00+00:00,8.681,Bretagne
2025-04-08 06:45:00+00:00,9.156,Bretagne
2025-04-08 07:00:00+00:00,9.631,Bretagne
2025-04-08 07:15:00+00:00,10.32475,Bretagne
2025-04-08 07:30:00+00:00,11.018499,Bretagne
2025-04-08 07:45:00+00:00,11.71225,Bretagne
2025-04-08 08:00:00+00:00,12.406,Bretagne
2025-04-08 08:15:00+00:00,13.109125,Bretagne
2025-04-08 08:30:00+00:00,13.81225,Bretagne
2025-04-08 08:45:00+00:00,14.515375,Bretagne
2025-04-08 09:00:00+00:00,15.2185,Bretagne
2025-04-08 09:15:00+00:00,15.8497505,Bretagne
2025-04-08 09:30:00+00:00,16.480999,Bretagne
2025-04-08 09:45:00+00:00,17.11225,Bretagne
2025-04-08 10:00:00+00:00,17.7435,Bretagne
2025-04-08 10:15:00+00:00,18.121624,Bretagne
2025-04-08 10:30:00+00:00,18.49975,Bretagne
2025-04-08 10:45:00+00:00,18.877876,Bretagne
2025-04-08 11:00:00+00:00,19.256,Bretagne
2025-04-08 11:15:00+00:00,19.556,Bretagne
2025-04-08 11:30:00+00:00,19.855999,Bretagne
2025-04-08 11:45:00+00:00,20.156,Bretagne
2025-04-08 12:00:00+00:00,20.456,Bretagne
2025-04-08 12:15:00+00:00,20.631,Bretagne
2025-04-08 12:30:00+00:00,20.806,Bretagne
2025-04-08 12:45:00+00:00,20.980999,Bretagne
2025-04-08 13:00:00+00:00,21.156,Bretagne
2025-04-08 13:15:00+00:00,21.16225,Bretagne
2025-04-08 13:30:00+00:00,21.168499,Bretagne
2025-04-08 13:45:00+00:00,21.17475,Bretagne
2025-04-08 14:00:00+00:00,21.181,Bretagne
2025-04-08 14:15:00+00:00,21.08725,Bretagne
2025-04-08 14:30:00+00:00,20.9935,Bretagne
2025-04-08 14:45:00+00:00,20.89975,Bretagne
2025-04-08 15:00:00+00:00,20.806,Bretagne
2025-04-08 15:15:00+00:00,20.646626,Bretagne
2025-04-08 15:30:00+00:00,20.487251,Bretagne
2025-04-08 15:45:00+00:00,20.327875,Bretagne
2025-04-08 16:00:00+00:00,20.1685,Bretagne
2025-04-08 16:15:00+00:00,19.877876,Bretagne
2025-04-08 16:30:00+00:00,19.58725,Bretagne
2025-04-08 16:45:00+00:00,19.296625,Bretagne
2025-04-08 17:00:00+00:00,19.006,Bretagne
2025-04-08 17:15:00+00:00,18.6185,Bretagne
2025-04-08 17:30:00+00:00,18.230999,Bretagne
2025-04-08 17:45:00+00:00,17.8435,Bretagne
2025-04-08 18:00:00+00:00,17.456,Bretagne
2025-04-08 18:15:00+00:00,17.0685,Bretagne
2025-04-08 18:30:00+00:00,16.681,Bretagne
2025-04-08 18:45:00+00:00,16.293499,Bretagne
2025-04-08 19:00:00+00:00,15.906,Bretagne
2025-04-08 19:15:00+00:00,15.534125,Bretagne
2025-04-08 19:30:00+00:00,15.1622505,Bretagne
2025-04-08 19:45:00+00:00,14.790375,Bretagne
2025-04-08 20:00:00+00:00,14.4185,Bretagne
2025-04-08 20:15:00+00:00,14.140375,Bretagne
2025-04-08 20:30:00+00:00,13.862249,Bretagne
2025-04-08 20:45:00+00:00,13.584125,Bretagne
2025-04-08 21:00:00+00:00,13.306,Bretagne
2025-04-08 21:15:00+00:00,13.034124,Bretagne
2025-04-08 21:30:00+00:00,12.76225,Bretagne
2025-04-08 21:45:00+00:00,12.4903755,Bretagne
2025-04-08 22:00:00+00:00,12.2185,Bretagne
2025-04-08 22:15:00+00:00,11.996625,Bretagne
2025-04-08 22:30:00+00:00,11.77475,Bretagne
2025-04-08 22:45:00+00:00,11.5528755,Bretagne
2025-04-08 23:00:00+00:00,11.331,Bretagne
2025-04-08 23:15:00+00:00,11.159125,Bretagne
2025-04-08 23:30:00+00:00,10.987249,Bretagne
2025-04-08 23:45:00+00:00,10.815374,Bretagne
2025-04-09 00:00:00+00:00,10.643499,Bretagne
2025-04-09 00:15:00+00:00,10.484125,Bretagne
2025-04-09 00:30:00+00:00,10.32475,Bretagne
2025-04-09 00:45:00+00:00,10.165375,Bretagne
2025-04-09 01:00:00+00:00,10.0060005,Bretagne
2025-04-09 01:15:00+00:00,9.824751,Bretagne
2025-04-09 01:30:00+00:00,9.6435,Bretagne
2025-04-09 01:45:00+00:00,9.46225,Bretagne
2025-04-09 02:00:00+00:00,9.281,Bretagne
2025-04-09 02:15:00+00:00,9.13725,Bretagne
2025-04-09 02:30:00+00:00,8.9935,Bretagne
2025-04-09 02:45:00+00:00,8.8497505,Bretagne
2025-04-09 03:00:00+00:00,8.706,Bretagne
2025-04-09 03:15:00+00:00,8.565375,Bretagne
2025-04-09 03:30:00+00:00,8.42475,Bretagne
2025-04-09 03:45:00+00:00,8.284125,Bretagne
2025-04-09 04:00:00+00:00,8.1435,Bretagne
2025-04-09 04:15:00+00:00,8.046625,Bretagne
2025-04-09 04:30:00+00:00,7.94975,Bretagne
2025-04-09 04:45:00+00:00,7.852875,Bretagne
2025-04-09 05:00:00+00:00,7.756,Bretagne
2025-04-09 05:15:00+00:00,7.715375,Bretagne
2025-04-09 05:30:00+00:00,7.6747503,Bretagne
2025-04-09 05:45:00+00:00,7.634125,Bretagne
2025-04-09 06:00:00+00:00,7.5935,Bretagne
2025-04-09 06:15:00+00:00,7.890375,Bretagne
2025-04-09 06:30:00+00:00,8.18725,Bretagne
2025-04-09 06:45:00+00:00,8.484125,Bretagne
2025-04-09 07:00:00+00:00,8.781,Bretagne
2025-04-09 07:15:00+00:00,9.221625,Bretagne
2025-04-09 07:30:00+00:00,9.6622505,Bretagne
2025-04-09 07:45:00+00:00,10.102875,Bretagne
2025-04-09 08:00:00+00:00,10.5435,Bretagne
2025-04-09 08:15:00+00:00,11.13725,Bretagne
2025-04-09 08:30:00+00:00,11.731,Bretagne
2025-04-09 08:45:00+00:00,12.32475,Bretagne
2025-04-09 09:00:00+00:00,12.9185,Bretagne
2025-04-09 09:15:00+00:00,13.540375,Bretagne
2025-04-09 09:30:00+00:00,14.1622505,Bretagne
2025-04-09 09:45:00+00:00,14.784125,Bretagne
2025-04-09 10:00:00+00:00,15.406,Bretagne
2025-04-09 10:15:00+00:00,15.846624,Bretagne
2025-04-09 10:30:00+00:00,16.28725,Bretagne
2025-04-09 10:45:00+00:00,16.727875,Bretagne
2025-04-09 11:00:00+00:00,17.168499,Bretagne
2025-04-09 11:15:00+00:00,17.490376,Bretagne
2025-04-09 11:30:00+00:00,17.81225,Bretagne
2025-04-09 11:45:00+00:00,18.134125,Bretagne
2025-04-09 12:00:00+00:00,18.456001,Bretagne
2025-04-09 12:15:00+00:00,18.593502,Bretagne
2025-04-09 12:30:00+00:00,18.731,Bretagne
2025-04-09 12:45:00+00:00,18.8685,Bretagne
2025-04-09 13:00:00+00:00,19.006,Bretagne
2025-04-09 13:15:00+00:00,19.052876,Bretagne
2025-04-09 13:30:00+00:00,19.09975,Bretagne
2025-04-09 13:45:00+00:00,19.146626,Bretagne
2025-04-09 14:00:00+00:00,19.1935,Bretagne
2025-04-09 14:15:00+00:00,19.1185,Bretagne
2025-04-09 14:30:00+00:00,19.0435,Bretagne
2025-04-09 14:45:00+00:00,18.968502,Bretagne
2025-04-09 15:00:00+00:00,18.893501,Bretagne
2025-04-09 15:15:00+00:00,18.635689,Bretagne
2025-04-09 15:30:00+00:00,18.377876,Bretagne
2025-04-09 15:45:00+00:00,18.120064,Bretagne
2025-04-09 16:00:00+00:00,17.862251,Bretagne
2025-04-09 16:15:00+00:00,17.6185,Bretagne
2025-04-09 16:30:00+00:00,17.37475,Bretagne
2025-04-09 16:45:00+00:00,17.131,Bretagne
2025-04-09 17:00:00+00:00,16.887249,Bretagne
2025-04-09 17:15:00+00:00,16.515375,Bretagne
2025-04-09 17:30:00+00:00,16.1435,Bretagne
2025-04-09 17:45:00+00:00,15.7716255,Bretagne
2025-04-09 18:00:00+00:00,15.399751,Bretagne
2025-04-09 18:15:00+00:00,14.971625,Bretagne
2025-04-09 18:30:00+00:00,14.543501,Bretagne
2025-04-09 18:45:00+00:00,14.1153755,Bretagne
2025-04-09 19:00:00+00:00,13.68725,Bretagne
2025-04-09 19:15:00+00:00,13.327875,Bretagne
2025-04-09 19:30:00+00:00,12.9685,Bretagne
2025-04-09 19:45:00+00:00,12.609125,Bretagne
2025-04-09 20:00:00+00:00,12.24975,Bretagne
2025-04-09 20:15:00+00:00,11.99975,Bretagne
2025-04-09 20:30:00+00:00,11.74975,Bretagne
2025-04-09 20:45:00+00:00,11.49975,Bretagne
2025-04-09 21:00:00+00:00,11.24975,Bretagne
2025-04-09 21:15:00+00:00,11.08725,Bretagne
2025-04-09 21:30:00+00:00,10.92475,Bretagne
2025-04-09 21:45:00+00:00,10.762251,Bretagne
2025-04-09 22:00:00+00:00,10.5997505,Bretagne
2025-04-09 22:15:00+00:00,10.493501,Bretagne
2025-04-09 22:30:00+00:00,10.387251,Bretagne
2025-04-09 22:45:00+00:00,10.281,Bretagne
2025-04-09 23:00:00+00:00,10.17475,Bretagne
2025-04-09 23:15:00+00:00,10.1153755,Bretagne
2025-04-09 23:30:00+00:00,10.056,Bretagne
2025-04-09 23:45:00+00:00,9.996625,Bretagne
2025-04-10 00:00:00+00:00,9.93725,Bretagne
2025-04-10 00:15:00+00:00,9.877875,Bretagne
2025-04-10 00:30:00+00:00,9.8185005,Bretagne
2025-04-10 00:45:00+00:00,9.759125,Bretagne
2025-04-10 01:00:00+00:00,9.69975,Bretagne
2025-04-10 01:15:00+00:00,9.64975,Bretagne
2025-04-10 01:30:00+00:00,9.5997505,Bretagne
2025-04-10 01:45:00+00:00,9.54975,Bretagne
2025-04-10 02:00:00+00:00,9.49975,Bretagne
2025-04-10 02:15:00+00:00,9.4435005,Bretagne
2025-04-10 02:30:00+00:00,9.38725,Bretagne
2025-04-10 02:45:00+00:00,9.330999,Bretagne
2025-04-10 03:00:00+00:00,9.27475,Bretagne
2025-04-10 03:15:00+00:00,9.21225,Bretagne
2025-04-10 03:30:00+00:00,9.14975,Bretagne
2025-04-10 03:45:00+00:00,9.08725,Bretagne
2025-04-10 04:00:00+00:00,9.02475,Bretagne
2025-04-10 04:15:00+00:00,8.94975,Bretagne
2025-04-10 04:30:00+00:00,8.87475,Bretagne
2025-04-10 04:45:00+00:00,8.79975,Bretagne
2025-04-10 05:00:00+00:00,8.7247505,Bretagne
2025-04-10 05:15:00+00:00,8.6622505,Bretagne
2025-04-10 05:30:00+00:00,8.5997505,Bretagne
2025-04-10 05:45:00+00:00,8.5372505,Bretagne
2025-04-10 06:00:00+00:00,8.4747505,Bretagne
2025-04-10 06:15:00+00:00,8.618501,Bretagne
2025-04-10 06:30:00+00:00,8.762251,Bretagne
2025-04-10 06:45:00+00:00,8.906,Bretagne
2025-04-10 07:00:00+00:00,9.04975,Bretagne
2025-04-10 07:15:00+00:00,9.4903755,Bretagne
2025-04-10 07:30:00+00:00,9.931,Bretagne
2025-04-10 07:45:00+00:00,10.371625,Bretagne
2025-04-10 08:00:00+00:00,10.81225,Bretagne
2025-04-10 08:15:00+00:00,11.384125,Bretagne
2025-04-10 08:30:00+00:00,11.956,Bretagne
2025-04-10 08:45:00+00:00,12.527876,Bretagne
2025-04-10 09:00:00+00:00,13.0997505,Bretagne
2025-04-10 09:15:00+00:00,13.6310005,Bretagne
2025-04-10 09:30:00+00:00,14.1622505,Bretagne
2025-04-10 09:45:00+00:00,14.6935005,Bretagne
2025-04-10 10:00:00+00:00,15.2247505,Bretagne
2025-04-10 10:15:00+00:00,15.6622505,Bretagne
2025-04-10 10:30:00+00:00,16.09975,Bretagne
2025-04-10 10:45:00+00:00,16.53725,Bretagne
2025-04-10 11:00:00+00:00,16.97475,Bretagne
2025-04-10 11:15:00+00:00,17.3185,Bretagne
2025-04-10 11:30:00+00:00,17.66225,Bretagne
2025-04-10 11:45:00+00:00,18.006,Bretagne
2025-04-10 12:00:00+00:00,18.34975,Bretagne
2025-04-10 12:15:00+00:00,18.58725,Bretagne
2025-04-10 12:30:00+00:00,18.824749,Bretagne
2025-04-10 12:45:00+00:00,19.06225,Bretagne
2025-04-10 13:00:00+00:00,19.29975,Bretagne
2025-04-10 13:15:00+00:00,19.440374,Bretagne
2025-04-10 13:30:00+00:00,19.581001,Bretagne
2025-04-10 13:45:00+00:00,19.721626,Bretagne
2025-04-10 14:00:00+00:00,19.862251,Bretagne
2025-04-10 14:15:00+00:00,19.893501,Bretagne
2025-04-10 14:30:00+00:00,19.924751,Bretagne
2025-04-10 14:45:00+00:00,19.956001,Bretagne
2025-04-10 15:00:00+00:00,19.987251,Bretagne
2025-04-10 15:15:00+00:00,19.890377,Bretagne
2025-04-10 15:30:00+00:00,19.7935,Bretagne
2025-04-10 15:45:00+00:00,19.696625,Bretagne
2025-04-10 16:00:00+00:00,19.59975,Bretagne
2025-04-10 16:15:00+00:00,19.37475,Bretagne
2025-04-10 16:30:00+00:00,19.14975,Bretagne
2025-04-10 16:45:00+00:00,18.92475,Bretagne
2025-04-10 17:00:00+00:00,18.699749,Bretagne
2025-04-10 17:15:00+00:00,18.315374,Bretagne
2025-04-10 17:30:00+00:00,17.931,Bretagne
2025-04-10 17:45:00+00:00,17.546625,Bretagne
2025-04-10 18:00:00+00:00,17.16225,Bretagne
2025-04-10 18:15:00+00:00,16.68725,Bretagne
2025-04-10 18:30:00+00:00,16.21225,Bretagne
2025-04-10 18:45:00+00:00,15.737251,Bretagne
2025-04-10 19:00:00+00:00,15.262251,Bretagne
2025-04-10 19:15:00+00:00,14.8497505,Bretagne
2025-04-10 19:30:00+00:00,14.43725,Bretagne
2025-04-10 19:45:00+00:00,14.024751,Bretagne
2025-04-10 20:00:00+00:00,13.61225,Bretagne
2025-04-10 20:15:00+00:00,13.315375,Bretagne
2025-04-10 20:30:00+00:00,13.0185,Bretagne
2025-04-10 20:45:00+00:00,12.721625,Bretagne
2025-04-10 21:00:00+00:00,12.42475,Bretagne
2025-04-10 21:15:00+00:00,12.206,Bretagne
2025-04-10 21:30:00+00:00,11.987249,Bretagne
2025-04-10 21:45:00+00:00,11.768499,Bretagne
2025-04-10 22:00:00+00:00,11.549749,Bretagne
2025-04-10 22:15:00+00:00,11.390375,Bretagne
2025-04-10 22:30:00+00:00,11.231,Bretagne
2025-04-10 22:45:00+00:00,11.071625,Bretagne
2025-04-10 23:00:00+00:00,10.9122505,Bretagne
2025-04-10 23:15:00+00:00,10.784125,Bretagne
2025-04-10 23:30:00+00:00,10.656,Bretagne
2025-04-10 23:45:00+00:00,10.527875,Bretagne
2025-04-11 00:00:00+00:00,10.39975,Bretagne
2025-04-11 00:15:00+00:00,10.306,Bretagne
2025-04-11 00:30:00+00:00,10.21225,Bretagne
2025-04-11 00:45:00+00:00,10.1185,Bretagne
2025-04-11 01:00:00+00:00,10.02475,Bretagne
2025-04-11 01:15:00+00:00,9.96225,Bretagne
2025-04-11 01:30:00+00:00,9.89975,Bretagne
2025-04-11 01:45:00+00:00,9.83725,Bretagne
2025-04-11 02:00:00+00:00,9.77475,Bretagne
2025-04-11 02:15:00+00:00,9.731,Bretagne
2025-04-11 02:30:00+00:00,9.68725,Bretagne
2025-04-11 02:45:00+00:00,9.6435,Bretagne
2025-04-11 03:00:00+00:00,9.5997505,Bretagne
2025-04-11 03:15:00+00:00,9.543501,Bretagne
2025-04-11 03:30:00+00:00,9.48725,Bretagne
2025-04-11 03:45:00+00:00,9.431,Bretagne
2025-04-11 04:00:00+00:00,9.37475,Bretagne
2025-04-11 04:15:00+00:00,9.315375,Bretagne
2025-04-11 04:30:00+00:00,9.2560005,Bretagne
2025-04-11 04:45:00+00:00,9.196625,Bretagne
2025-04-11 05:00:00+00:00,9.13725,Bretagne
2025-04-11 05:15:00+00:00,9.109125,Bretagne
2025-04-11 05:30:00+00:00,9.081,Bretagne
2025-04-11 05:45:00+00:00,9.0528755,Bretagne
2025-04-11 06:00:00+00:00,9.024751,Bretagne
2025-04-11 06:15:00+00:00,9.243501,Bretagne
2025-04-11 06:30:00+00:00,9.462251,Bretagne
2025-04-11 06:45:00+00:00,9.681001,Bretagne
2025-04-11 07:00:00+00:00,9.899751,Bretagne
2025-04-11 07:15:00+00:00,10.4278755,Bretagne
2025-04-11 07:30:00+00:00,10.956,Bretagne
2025-04-11 07:45:00+00:00,11.484125,Bretagne
2025-04-11 08:00:00+00:00,12.01225,Bretagne
2025-04-11 08:15:00+00:00,12.671625,Bretagne
2025-04-11 08:30:00+00:00,13.330999,Bretagne
2025-04-11 08:45:00+00:00,13.990375,Bretagne
2025-04-11 09:00:00+00:00,14.64975,Bretagne
2025-04-11 09:15:00+00:00,15.26225,Bretagne
2025-04-11 09:30:00+00:00,15.87475,Bretagne
2025-04-11 09:45:00+00:00,16.487251,Bretagne
2025-04-11 10:00:00+00:00,17.09975,Bretagne
2025-04-11 10:15:00+00:00,17.546625,Bretagne
2025-04-11 10:30:00+00:00,17.9935,Bretagne
2025-04-11 10:45:00+00:00,18.440374,Bretagne
2025-04-11 11:00:00+00:00,18.887249,Bretagne
2025-04-11 11:15:00+00:00,19.209126,Bretagne
2025-04-11 11:30:00+00:00,19.531,Bretagne
2025-04-11 11:45:00+00:00,19.852875,Bretagne
2025-04-11 12:00:00+00:00,20.174751,Bretagne
2025-04-11 12:15:00+00:00,20.406002,Bretagne
2025-04-11 12:30:00+00:00,20.63725,Bretagne
2025-04-11 12:45:00+00:00,20.8685,Bretagne
2025-04-11 13:00:00+00:00,21.09975,Bretagne
2025-04-11 13:15:00+00:00,21.256,Bretagne
2025-04-11 13:30:00+00:00,21.41225,Bretagne
2025-04-11 13:45:00+00:00,21.5685,Bretagne
2025-04-11 14:00:00+00:00,21.72475,Bretagne
2025-04-11 14:15:00+00:00,21.784126,Bretagne
2025-04-11 14:30:00+00:00,21.8435,Bretagne
2025-04-11 14:45:00+00:00,21.902874,Bretagne
2025-04-11 15:00:00+00:00,21.96225,Bretagne
2025-04-11 15:15:00+00:00,21.909124,Bretagne
2025-04-11 15:30:00+00:00,21.855999,Bretagne
2025-04-11 15:45:00+00:00,21.802876,Bretagne
2025-04-11 16:00:00+00:00,21.74975,Bretagne
2025-04-11 16:15:00+00:00,21.590376,Bretagne
2025-04-11 16:30:00+00:00,21.431,Bretagne
2025-04-11 16:45:00+00:00,21.271626,Bretagne
2025-04-11 17:00:00+00:00,21.112251,Bretagne
